job_male,job_female,similarity,img_similarity,text_similarity,job_male_ratio,job_female_ratio
Printing press operator,Human resources worker,0.6667619194161739,0.833984375,0.814453125,24.7,76.5
Facilities manager,Physical therapist assistant,0.666732610877864,0.822265625,0.8271484375,23.4,68.7
First-line supervisor of non-retail sales workers,Lodging manager,0.666717956608709,0.81640625,0.83349609375,35.9,61.6
Sales manager,Media collections specialist,0.6666428534792899,0.90087890625,0.74169921875,33.1,82.5
Computer support specialist,Real estate broker,0.6666117131573356,0.8720703125,0.77294921875,26.2,57.0
Computer programmer,Medical records specialist,0.6665127968405395,0.865234375,0.7802734375,21.5,88.9
Operation manager,Miscellaneous health technician,0.6664981425713846,0.859375,0.78662109375,37.1,72.7
Financial and investment analyst,Medical assistant,0.6664248712256098,0.830078125,0.818359375,43.9,88.8
Information security analyst,Medical assistant,0.6663955626872999,0.818359375,0.8310546875,19.3,88.8
Management analyst,Media collections specialist,0.6663754130672118,0.89208984375,0.7509765625,46.6,82.5
Computer systems manager,Biological scientist,0.6663589270144125,0.869140625,0.77587890625,27.7,55.0
Sales manager,Psychiatric aide,0.6663461045289019,0.88037109375,0.763671875,33.1,53.5
Surveying and mapping technician,Advertising sales agent,0.6663296184761025,0.857421875,0.78857421875,12.0,52.7
Computer hardware engineer,Graphic designer,0.666302141721437,0.86279296875,0.78271484375,5.9,54.7
Supervisor of transportation and material moving workers,Training and development specialist,0.6662783285340602,0.90234375,0.73974609375,25.5,56.7
Chiropractor,Physician assistant,0.6662618424812609,0.87939453125,0.7646484375,41.1,68.8
Computer network architect,Biological scientist,0.6662471882121059,0.87353515625,0.77099609375,7.7,55.0
Web and digital interface designer,Medical appliance technician,0.6662160478901515,0.8447265625,0.80224609375,42.7,58.9
Wastewater treatment system operator,Marketing specialist,0.6661867393518417,0.8330078125,0.81494140625,7.3,61.7
Chemical engineer,Administrative services manager,0.6661464401116656,0.849609375,0.796875,21.6,74.0
Telecommunication line installer,Marketing manager,0.6661464401116656,0.849609375,0.796875,5.3,62.4
Computer programmer,Social and community service manager,0.6658277097575451,0.8857421875,0.75732421875,21.5,71.7
Logistician,Loan interviewer,0.665816719055679,0.9140625,0.7265625,38.7,76.9
Supervisor of transportation and material moving workers,Social and human service assistant,0.6657984012192353,0.8740234375,0.77001953125,25.5,75.3
Supervisor of transportation and material moving workers,Payroll and timekeeping clerk,0.6657892423010133,0.91943359375,0.720703125,25.5,88.2
Web developer,Paralegal,0.6657855787337246,0.88525390625,0.7578125,19.4,83.0
Chemical technician,Insurance underwriter,0.665737952358971,0.83349609375,0.81396484375,35.0,56.9
Mechanical engineer,Social and human service assistant,0.6657269616571048,0.86181640625,0.783203125,10.1,75.3
Property assessor,Order clerk,0.6656555220949744,0.849609375,0.79638671875,34.2,58.3
Computer programmer,Data entry keyer,0.6656518585276856,0.9462890625,0.69140625,21.5,72.7
Dentist,Veterinarian,0.6656408678258194,0.84375,0.802734375,39.5,69.1
Materials engineer,File Clerk,0.6656152228547981,0.8662109375,0.7783203125,13.5,76.0
Facilities manager,Medical appliance technician,0.6655712600473334,0.8486328125,0.79736328125,23.4,58.9
Electrical and electronic engineering technician,Substance abuse and behavioral disorder counselor,0.6655016522688473,0.853515625,0.7919921875,11.6,78.1
First-line supervisor of housekeeping and janitorial workers,Food preparation worker,0.665461353028671,0.8701171875,0.77392578125,44.1,58.7
Web developer,Medical secretary,0.6654320444903612,0.8583984375,0.78662109375,19.4,92.8
Food service manager,First-line supervisor of office and administrative support workers,0.6654137266539175,0.818359375,0.830078125,46.7,65.8
Supervisor of transportation and material moving workers,Advertising sales agent,0.6652397072077023,0.89599609375,0.74560546875,25.5,52.7
Mechanical engineer,School psychologist,0.665223221154903,0.873046875,0.7705078125,10.1,87.9
Counter and rental clerk,Real estate broker,0.6652195575876142,0.8388671875,0.8076171875,38.7,57.0
Training and development manager,Author,0.6650986598670858,0.888671875,0.75341796875,48.0,53.8
Lawyer,Lodging manager,0.6649557807428248,0.8642578125,0.77978515625,39.5,61.6
Construction and building inspector,Accountant,0.6649557807428248,0.8642578125,0.77978515625,10.5,57.0
Construction manager,Medical records specialist,0.6649228086372263,0.818359375,0.82958984375,10.6,88.9
Logistician,Graphic designer,0.6648898365316276,0.9033203125,0.7373046875,38.7,54.7
Database administrator,Teaching assistant,0.6648715186951839,0.86328125,0.78076171875,30.8,79.5
Lawyer,Editor,0.6648202287531415,0.908203125,0.73193359375,39.5,56.6
Purchasing manager,Elementary and middle school teacher,0.6647762659456766,0.890625,0.7509765625,47.7,78.6
Chiropractor,Nutritionist,0.6647359667055004,0.9072265625,0.73291015625,41.1,86.3
Wastewater treatment system operator,Medical assistant,0.6647139853017681,0.8330078125,0.8134765625,7.3,88.8
Logistician,Tax preparer,0.6647121535181236,0.94677734375,0.68994140625,38.7,66.3
Database administrator,Miscellaneous health technician,0.6646883403307469,0.85546875,0.7890625,30.8,72.7
Cook,Waiter,0.6646626953597257,0.8779296875,0.7646484375,39.8,68.8
Purchasing manager,Medical assistant,0.664659031792437,0.84375,0.8017578125,47.7,88.8
Software quality tester,Paralegal,0.6646517046578595,0.90625,0.73388671875,44.1,83.0
Chemical engineer,Human resources manager,0.6645747697447959,0.8427734375,0.802734375,21.6,76.5
Training and development manager,Medical appliance technician,0.6645582836919965,0.81982421875,0.82763671875,48.0,58.9
Aerospace engineer,Insurance claims and policy processing clerk,0.6644282270532462,0.9150390625,0.72412109375,15.2,80.1
Mechanical engineer,Psychiatric technician,0.6644208999186688,0.8466796875,0.79833984375,10.1,69.5
Aerospace engineer,Tax preparer,0.6643842642457813,0.8974609375,0.7431640625,15.2,66.3
Logistician,Biological scientist,0.6643806006784927,0.86328125,0.7802734375,38.7,55.0
Surgeon,Licensed practical nurse,0.6643696099766265,0.8916015625,0.74951171875,20.0,88.7
Computer programmer,Compliance officer,0.6643256471691616,0.8740234375,0.7685546875,21.5,51.8
Project management specialist,Bill and account collector,0.6642926750635629,0.958984375,0.67626953125,47.3,71.2
Materials engineer,Interior designer,0.6642084130159218,0.8271484375,0.8193359375,13.5,85.3
Software quality tester,Travel agent,0.6641900951794781,0.91796875,0.720703125,44.1,79.7
First-line supervisor of non-retail sales workers,School psychologist,0.6641900951794781,0.91796875,0.720703125,35.9,87.9
First-line supervisor of non-retail sales workers,Pharmacy technician,0.6641534595065908,0.837890625,0.8076171875,35.9,79.3
Mechanical engineer,Teaching assistant,0.6641424688047245,0.8662109375,0.77685546875,10.1,79.5
Telecommunication line installer,Billing and posting clerk,0.664085683511749,0.85986328125,0.78369140625,5.3,91.4
Construction and building inspector,Operations research analyst,0.6640582067570835,0.865234375,0.77783203125,10.5,55.0
Operation manager,Secondary school teacher,0.6640472160552173,0.8935546875,0.7470703125,37.1,56.9
Automotive service mechanic,Filling machine operator,0.6640435524879286,0.859375,0.7841796875,2.5,57.3
Computer programmer,File Clerk,0.6639922625458863,0.904296875,0.7353515625,21.5,76.0
Civil engineer,Receptionist,0.6639776082767312,0.8984375,0.74169921875,16.9,89.1
Materials engineer,Payroll and timekeeping clerk,0.6639629540075762,0.892578125,0.748046875,13.5,88.2
Network and computer systems administrator,Medical and health services manager,0.6639537950893544,0.80712890625,0.8408203125,16.7,71.8
Computer network architect,Loan interviewer,0.6638933462290901,0.8974609375,0.74267578125,7.7,76.9
Materials engineer,Pharmacist,0.6638750283926464,0.857421875,0.7861328125,13.5,57.8
Materials engineer,Teaching assistant,0.6637907663450054,0.8564453125,0.787109375,13.5,79.5
Chef,Waiter,0.6636808593263432,0.8779296875,0.763671875,23.3,68.8
Surveying and mapping technician,Administrative services manager,0.6636075879805685,0.8486328125,0.79541015625,12.0,74.0
Facilities manager,Psychiatric aide,0.6635965972787022,0.876953125,0.7646484375,23.4,53.5
Director,Entertainment and recreation manager,0.6635691205240366,0.88232421875,0.7587890625,43.6,50.1
Wastewater treatment system operator,Financial manager,0.6635636251731036,0.8310546875,0.814453125,7.3,56.2
Computer systems analyst,Loan interviewer,0.6635544662548818,0.87646484375,0.76513671875,37.8,76.9
Telecommunication line installer,Social and community service manager,0.6635508026875929,0.84228515625,0.80224609375,5.3,71.7
Telecommunication equipment installer,Medical and health services manager,0.6635343166347937,0.8193359375,0.8271484375,5.9,71.8
Chief executive,Operations research analyst,0.6634573817217301,0.88671875,0.75390625,30.6,55.0
Chemical technician,Supervisor of personal care and service workers,0.6634354003179976,0.8125,0.83447265625,35.0,65.8
Management analyst,Skincare specialist,0.6633694561068003,0.8515625,0.7919921875,46.6,99.0
First-line supervisor of non-retail sales workers,Medical secretary,0.6632577173044938,0.85595703125,0.787109375,35.9,92.8
Chemical engineer,Phlebotomist,0.663189941309652,0.8779296875,0.76318359375,21.6,90.3
Computer hardware engineer,Billing and posting clerk,0.6631056792620109,0.876953125,0.76416015625,5.9,91.4
Personal financial advisor,First-line supervisor of office and administrative support workers,0.6630800342909898,0.8994140625,0.73974609375,32.6,65.8
Telecommunication equipment installer,Public relations specialist,0.6630727071564124,0.8310546875,0.81396484375,5.9,76.2
Electrical and electronics engineer,Customer service representative,0.6630580528872574,0.8251953125,0.8203125,11.6,65.3
Telecommunication equipment installer,Real estate broker,0.6630324079162362,0.84765625,0.7958984375,5.9,57.0
Retail salesperson,Human resources manager,0.6630287443489475,0.8134765625,0.8330078125,49.2,76.5
Counter and rental clerk,Medical secretary,0.6630030993779262,0.8359375,0.80859375,38.7,92.8
Computer hardware engineer,Insurance claims and policy processing clerk,0.66299210867606,0.8642578125,0.77783203125,5.9,80.1
Database administrator,Medical scientist,0.6629371551667289,0.875,0.76611328125,30.8,51.8
Computer support specialist,Tutor,0.6629078466284191,0.86328125,0.77880859375,26.2,70.4
Computer programmer,Insurance sales agent,0.6628858652246866,0.919921875,0.71728515625,21.5,54.9
Photographer,Advertising sales agent,0.662823584580778,0.8623046875,0.77978515625,48.5,52.7
Mechanical engineer,Customer service representative,0.6627942760424681,0.8505859375,0.79248046875,10.1,65.3
Electrical and electronic engineering technician,Teaching assistant,0.6627796217733131,0.8447265625,0.798828125,11.6,79.5
Telecommunication equipment installer,Receptionist,0.6627539768022919,0.8671875,0.7744140625,5.9,89.1
Dishwasher,Housekeeping cleaner,0.6627429861004257,0.8955078125,0.74365234375,23.1,88.4
Computer programmer,Loan officer,0.6627283318312708,0.8896484375,0.75,21.5,51.6
Computer support specialist,School psychologist,0.6626843690238059,0.8720703125,0.76904296875,26.2,87.9
Materials engineer,Supervisor of personal care and service workers,0.662625751947186,0.8486328125,0.79443359375,13.5,65.8
Property assessor,Psychiatric technician,0.662596443408876,0.8369140625,0.80712890625,34.2,69.5
Food service manager,Billing and posting clerk,0.6625378263322563,0.8134765625,0.83251953125,46.7,91.4
Logistician,Payroll and timekeeping clerk,0.6625378263322562,0.9443359375,0.6904296875,38.7,88.2
Materials engineer,Nurse practitioner,0.6624865363902139,0.8583984375,0.78369140625,13.5,89.8
Computer systems analyst,Medical records specialist,0.6624828728229251,0.82421875,0.82080078125,37.8,88.9
Wastewater treatment system operator,Billing and posting clerk,0.662442573582749,0.8408203125,0.802734375,7.3,91.4
First-line supervisor of non-retail sales workers,Secondary school teacher,0.6623253394295092,0.9248046875,0.71142578125,35.9,56.9
Mechanical engineer,Billing and posting clerk,0.6623070215930655,0.884765625,0.7548828125,10.1,91.4
Lawyer,Travel agent,0.6623033580257769,0.8505859375,0.7919921875,39.5,79.7
Construction and building inspector,First-line supervisor of office and administrative support workers,0.6622905355402662,0.86181640625,0.77978515625,10.5,65.8
Computer hardware engineer,Medical scientist,0.6622630587856007,0.8671875,0.77392578125,5.9,51.8
Personal financial advisor,Receptionist,0.6622337502472908,0.85546875,0.78662109375,32.6,89.1
Chemical engineer,Medical records specialist,0.6622337502472908,0.85546875,0.78662109375,21.6,88.9
Lawyer,Tutor,0.6622227595454246,0.8837890625,0.755859375,39.5,70.4
Aerospace engineer,Receptionist,0.6622099370599139,0.89501953125,0.74365234375,15.2,89.1
Management analyst,Physical therapist assistant,0.662145824632361,0.8203125,0.82470703125,46.6,68.7
Electrical and electronic engineering technician,Healthcare social worker,0.661977300537079,0.818359375,0.82666015625,11.6,77.9
First-line supervisor of non-retail sales workers,Medical appliance technician,0.6619370012969028,0.8349609375,0.80859375,35.9,58.9
Computer hardware engineer,Financial manager,0.6619241788113923,0.84619140625,0.79638671875,5.9,56.2
Correctional officer,Compliance officer,0.6618820477875718,0.845703125,0.796875,33.9,51.8
First-line supervisor of housekeeping and janitorial workers,Advertising sales agent,0.6617721407689094,0.8671875,0.7734375,44.1,52.7
